#0#0#0#1#100000#0#4.2.13 #########################################
1 1 4
1 1
HEAD, m	
1062	9.272134278863000E+00
1063	9.237459867381000E+00
1064	9.198336162873000E+00
1065	9.159576625167000E+00
1066	9.121230911141000E+00
1067	9.094185757177000E+00
1068	9.060123162185000E+00
1069	9.026000859244000E+00
1070	8.994263566126000E+00
1071	8.949662316315000E+00
1072	8.906415259747000E+00
1073	8.882056906066000E+00
1074	8.833903275402000E+00
1075	8.777906938180000E+00
1076	8.731059997999000E+00
1077	8.711110810571000E+00
1078	8.692866554002000E+00
1079	8.670095390904000E+00
1080	8.651783538105000E+00
1081	8.625851677976000E+00
1082	8.598654259121000E+00
1083	8.563308882639000E+00
1084	8.527186238355000E+00
1085	8.507271187670000E+00
1086	8.485499659181000E+00
1087	8.461170741593000E+00
1088	8.436497672457000E+00
1089	8.409750369130000E+00
1090	8.397468812082000E+00
1091	8.388053476609000E+00
1092	8.374853638301000E+00
1093	8.361808629896000E+00
1094	8.356049654278000E+00
1095	8.351704845653000E+00
1096	8.347694539409000E+00
1097	8.340796234710000E+00
1098	8.335598077049000E+00
1099	8.331120788929000E+00
1100	8.325822813950000E+00
1101	8.323151993611000E+00
1102	8.319510576608000E+00
1103	8.317191772832000E+00
1104	8.314510131622000E+00
1105	8.311322955076000E+00
1106	8.306919307512000E+00
1107	8.300869660702000E+00
1108	8.295525658175000E+00
1109	8.290116680193000E+00
1110	8.285440090559000E+00
1111	1.000000000000000E+01
1112	9.991239226146000E+00
1113	9.981686104108000E+00
1114	9.974650394840000E+00
1115	9.968390261111000E+00
1116	9.962004226106000E+00
1117	9.955317020252000E+00
1118	9.951778852703000E+00
1119	9.945185479355000E+00
1120	9.939701007558000E+00
1121	9.934493043120000E+00
1122	9.928833897628000E+00
1123	9.923597434850000E+00
1124	9.918242166921000E+00
1125	9.910889674772000E+00
1126	9.901753046567000E+00
1127	9.891090242570000E+00
1128	9.875884903306000E+00
1129	9.866349781866000E+00
1130	9.857508960626000E+00
1131	9.841828263162000E+00
1132	9.825908251661000E+00
1133	9.805692224314000E+00
1134	9.790305095466000E+00
1135	9.773591702557000E+00
1136	9.753158948312000E+00
1137	9.699587406994000E+00
1138	9.665964936871000E+00
1139	9.646037051713000E+00
1140	9.604351020083000E+00
1141	9.578194267958000E+00
1142	9.558377762048000E+00
1143	9.542907424083000E+00
1144	9.525318524657000E+00
1145	9.512908220422000E+00
1146	9.502708825134000E+00
1147	9.495167554554000E+00
1148	9.489310449629000E+00
1149	9.484641944184000E+00
1150	9.474134741327000E+00
1151	9.461342937247000E+00
1152	9.446551890318000E+00
1153	9.433397947361000E+00
1154	9.407210645548000E+00
1155	9.385826523110000E+00
1156	9.367918314741000E+00
1157	9.346660401183000E+00
1158	9.332745299781000E+00
1159	9.320049986655000E+00
1160	9.311477138173000E+00
1161	9.301465563354000E+00
1162	9.286037416741000E+00
1163	9.264326302195000E+00
1164	9.231159550785000E+00
1165	9.189997994167000E+00
1166	9.149711758044000E+00
1167	9.120717468841000E+00
1168	9.096002371540000E+00
1169	9.069446272206000E+00
1170	9.042103793289000E+00
1171	9.006265142417000E+00
1172	8.963017530788000E+00
1173	8.922449033688000E+00
1174	8.888793579026000E+00
1175	8.846745645625000E+00
1176	8.796557262385000E+00
1177	8.751563301905000E+00
1178	8.727449202460000E+00
1179	8.701281183126000E+00
1180	8.674613929469000E+00
1181	8.648350255360000E+00
1182	8.623809592839000E+00
1183	8.600236177110000E+00
1184	8.571574365410000E+00
1185	8.532807685475000E+00
1186	8.516338868279000E+00
1187	8.494029483928000E+00
1188	8.469223230001000E+00
1189	8.442885906465000E+00
1190	8.418218734002000E+00
1191	8.399223004823000E+00
1192	8.391353584080000E+00
1193	8.379549471031000E+00
1194	8.366317154587000E+00
1195	8.358394928935000E+00
1196	8.353013911689000E+00
1197	8.348596843695000E+00
1198	8.340934783837000E+00
1199	8.335332905212000E+00
1200	8.330259178171000E+00
1201	8.324810823216000E+00
1202	8.321120618639000E+00
1203	8.318210911281000E+00
1204	8.315561167323000E+00
1205	8.313275317998000E+00
1206	8.309949409936000E+00
1207	8.306337337872000E+00
1208	8.301146324780000E+00
1209	8.296164956235000E+00
1210	8.291240900920000E+00
1211	8.286714350075000E+00
1212	1.000000000000000E+01
1213	9.992811801327000E+00
1214	9.982924099815000E+00
1215	9.976487289519000E+00
1216	9.970455493325000E+00
1217	9.965784848322000E+00
1218	9.958790507425000E+00
1219	9.954131876174000E+00
1220	9.946849570928000E+00
1221	9.940402896923000E+00
1222	9.935494441604000E+00
1223	9.930491337328000E+00
1224	9.925603307103000E+00
1225	9.919927102002000E+00
1226	9.911845347353000E+00
1227	9.902412764982000E+00
1228	9.892636823900000E+00
1229	9.879065542531000E+00
1230	9.867284570455000E+00
1231	9.859101260041000E+00
1232	9.842356119459000E+00
1233	9.824337426004000E+00
1234	9.808335341444000E+00
1235	9.795479955524000E+00
1236	9.779091369746000E+00
1237	9.750407646691000E+00
1238	9.706517799224000E+00
1239	9.677124431573000E+00
1240	9.645865359086000E+00
1241	9.602655935520000E+00
1242	9.570554032416000E+00
1243	9.553308300158000E+00
1244	9.534064620255000E+00
1245	9.520995257840000E+00
1246	9.508844832480000E+00
1247	9.498131194444000E+00
1248	9.491661555509000E+00
1249	9.487031567071000E+00
1250	9.482838175880000E+00
1251	9.471718620178000E+00
1252	9.461748805584000E+00
1253	9.448110336009000E+00
1254	9.423264537115000E+00
1255	9.394928446316000E+00
1256	9.374262147124000E+00
1257	9.361452115759000E+00
1258	9.342002310654000E+00
1259	9.323108845998000E+00
1260	9.311036499257000E+00
1261	9.302396755851000E+00
1262	9.287490240949000E+00
1263	9.271259413136000E+00
1264	9.248024117570000E+00
1265	9.211920597384000E+00
1266	9.175717730849000E+00
1267	9.145627487502000E+00
1268	9.120491238911000E+00
1269	9.096179222161000E+00
1270	9.077235710400000E+00
1271	9.051852178568000E+00
1272	9.025172905747000E+00
1273	8.991690016113000E+00
1274	8.958654007637000E+00
1275	8.906616492541000E+00
1276	8.862294426177000E+00
1277	8.814461102075000E+00
1278	8.764637675947000E+00
1279	8.738998098756000E+00
1280	8.709669436588000E+00
1281	8.671646815384000E+00
1282	8.640645539607000E+00
1283	8.623152681408000E+00
1284	8.601048537080000E+00
1285	8.573049237648000E+00
1286	8.539496611491000E+00
1287	8.516712746658000E+00
1288	8.504142614784000E+00
1289	8.479170249863000E+00
1290	8.451467380476000E+00
1291	8.427354620897000E+00
1292	8.406453488425000E+00
1293	8.393734503433000E+00
1294	8.383016393817000E+00
1295	8.372709334659000E+00
1296	8.361475210209000E+00
1297	8.354194301629000E+00
1298	8.348417733031000E+00
1299	8.342190615321000E+00
1300	8.335665383297000E+00
1301	8.328653256887000E+00
1302	8.323208715090000E+00
1303	8.319282428755000E+00
1304	8.317074604494000E+00
1305	8.314245331393000E+00
1306	8.312381725956000E+00
1307	8.309080956383000E+00
1308	8.305576093066000E+00
1309	8.301892005417000E+00
1310	8.297580663164000E+00
1311	8.292019150186000E+00
1312	8.286464215298000E+00
1313	1.000000000000000E+01
1314	9.994620965295000E+00
1315	9.985801233000000E+00
1316	9.977289717620000E+00
1317	9.972484680413000E+00
1318	9.968451277500000E+00
1319	9.963981095904000E+00
1320	9.957668062530000E+00
1321	9.949617361094000E+00
1322	9.942361767502000E+00
1323	9.936214374492000E+00
1324	9.932026844735000E+00
1325	9.928083090203000E+00
1326	9.922178413355000E+00
1327	9.913448694840000E+00
1328	9.904015576917000E+00
1329	9.892823621748000E+00
1330	9.881998972407000E+00
1331	9.868472872542000E+00
1332	9.859082485557000E+00
1333	9.844536196022000E+00
1334	9.820179338470000E+00
1335	9.808602729474000E+00
1336	9.798869741418000E+00
1337	9.784549387993000E+00
1338	9.750327832746000E+00
1339	9.709942084216000E+00
1340	9.681563489879000E+00
1341	9.655410630522000E+00
1342	9.610345752059000E+00
1343	9.565538366465000E+00
1344	9.545516452734000E+00
1345	9.527944899349000E+00
1346	9.517238367435000E+00
1347	9.505809849764000E+00
1348	9.494803372350000E+00
1349	9.490324587738000E+00
1350	9.485820079972000E+00
1351	9.479204892160000E+00
1352	9.467085087242000E+00
1353	9.459561377802000E+00
1354	9.444459615333000E+00
1355	9.417850715290000E+00
1356	9.386337865546000E+00
1357	9.367893831457000E+00
1358	9.350781332203000E+00
1359	9.331859844760000E+00
1360	9.316239186790000E+00
1361	9.305373326329000E+00
1362	9.295174348138000E+00
1363	9.277154144197000E+00
1364	9.261765904578000E+00
1365	9.240011392601000E+00
1366	9.201991758441000E+00
1367	9.168118725758000E+00
1368	9.146554986200000E+00
1369	9.119832173341000E+00
1370	9.097269309438000E+00
1371	9.080785634420000E+00
1372	9.056457701169000E+00
1373	9.033173288910000E+00
1374	9.007723994400000E+00
1375	8.974697502889000E+00
1376	8.935664439016000E+00
1377	8.881640514371000E+00
1378	8.835535873720000E+00
1379	8.787743667668000E+00
1380	8.745653384916000E+00
1381	8.709037324892000E+00
1382	8.667349205379000E+00
1383	8.635856757329000E+00
1384	8.621909257021000E+00
1385	8.601757358361000E+00
1386	8.569196365279000E+00
1387	8.542571823541000E+00
1388	8.519457732143000E+00
1389	8.506048223310000E+00
1390	8.485714511174000E+00
1391	8.466549646650000E+00
1392	8.440646536806000E+00
1393	8.417362885690000E+00
1394	8.400455666633000E+00
1395	8.387228166089000E+00
1396	8.375935101802000E+00
1397	8.363909909223000E+00
1398	8.356474705641000E+00
1399	8.348499214745000E+00
1400	8.342396889330000E+00
1401	8.334090275491000E+00
1402	8.327246086623000E+00
1403	8.322401942578000E+00
1404	8.318393716416000E+00
1405	8.316336242162000E+00
1406	8.313950296828000E+00
1407	8.311572584726000E+00
1408	8.308560335959000E+00
1409	8.305053155359000E+00
1410	8.301797518436000E+00
1411	8.298068010944000E+00
1412	8.292520849886000E+00
1413	8.286947881944000E+00
1414	1.000000000000000E+01
1415	9.994248016134000E+00
1416	9.986486003358000E+00
1417	9.979314281722000E+00
1418	9.973842875011000E+00
1419	9.970349886647000E+00
1420	9.966041561400000E+00
1421	9.960934736184000E+00
1422	9.953227316191000E+00
1423	9.945038258123000E+00
1424	9.938119054457000E+00
1425	9.932720894079000E+00
1426	9.929752563481000E+00
1427	9.923424340916000E+00
1428	9.915216312822000E+00
1429	9.905788505635000E+00
1430	9.894145047614000E+00
1431	9.884353682366000E+00
1432	9.871524037540000E+00
1433	9.858169618285000E+00
1434	9.842936469080000E+00
1435	9.821698707666000E+00
1436	9.809827775651000E+00
1437	9.799218663507000E+00
1438	9.783452736763000E+00
1439	9.753871391597000E+00
1440	9.718259934818000E+00
1441	9.682173879043000E+00
1442	9.654942668310000E+00
1443	9.615113461380000E+00
1444	9.564025090542000E+00
1445	9.539305627851000E+00
1446	9.524552152083000E+00
1447	9.513978867320000E+00
1448	9.503190035732000E+00
1449	9.493795875360000E+00
1450	9.488128824753000E+00
1451	9.481767749812000E+00
1452	9.472743307906000E+00
1453	9.460706292979000E+00
1454	9.451287808916000E+00
1455	9.439118592081000E+00
1456	9.411779232626000E+00
1457	9.378977828329000E+00
1458	9.360657705059000E+00
1459	9.340566852553000E+00
1460	9.325976680313000E+00
1461	9.310861388130000E+00
1462	9.300481432184000E+00
1463	9.289684164914000E+00
1464	9.269494310428000E+00
1465	9.252459115718000E+00
1466	9.234054008991000E+00
1467	9.193953801021000E+00
1468	9.164944085394000E+00
1469	9.144975918478000E+00
1470	9.119231044192000E+00
1471	9.096504923717000E+00
1472	9.079994294006000E+00
1473	9.059575938832000E+00
1474	9.042871617229000E+00
1475	9.023208957830000E+00
1476	8.986161691092000E+00
1477	8.954549938706000E+00
1478	8.900639728818000E+00
1479	8.850778232428000E+00
1480	8.811496862818000E+00
1481	8.755651141623000E+00
1482	8.707999214638000E+00
1483	8.667212251982000E+00
1484	8.633015749547000E+00
1485	8.617372408403000E+00
1486	8.599501870896000E+00
1487	8.573097504577000E+00
1488	8.542358771320000E+00
1489	8.521592679221000E+00
1490	8.503883091085000E+00
1491	8.489963268376000E+00
1492	8.476070129176000E+00
1493	8.454639946299000E+00
1494	8.422227054984000E+00
1495	8.406840478719000E+00
1496	8.391611188305000E+00
1497	8.379095405522000E+00
1498	8.366029409939000E+00
1499	8.359536092877000E+00
1500	8.350358303560000E+00
1501	8.341207002920000E+00
1502	8.332769123618000E+00
1503	8.326783809616000E+00
1504	8.321661760740000E+00
1505	8.318167714734000E+00
1506	8.316031698717000E+00
1507	8.313739782864000E+00
1508	8.310807006112000E+00
1509	8.308113191557000E+00
1510	8.304438943532000E+00
1511	8.300927645039000E+00
1512	8.297512263154000E+00
1513	8.293124502540000E+00
1514	8.287779222106000E+00
1515	1.000000000000000E+01
1516	9.994465919226000E+00
1517	9.987036363666000E+00
1518	9.981070634440000E+00
1519	9.974578269468000E+00
1520	9.971190991940000E+00
1521	9.967177660902000E+00
1522	9.962608635949000E+00
1523	9.957564088163000E+00
1524	9.949465112955000E+00
1525	9.941734006449000E+00
1526	9.934651765537000E+00
1527	9.930380875382000E+00
1528	9.924786670047000E+00
1529	9.916727995767000E+00
1530	9.906537011718000E+00
1531	9.896298829450000E+00
1532	9.887284579040000E+00
1533	9.875939706141000E+00
1534	9.860393185245000E+00
1535	9.844109997932000E+00
1536	9.824684431942000E+00
1537	9.810567300474000E+00
1538	9.798855947012000E+00
1539	9.780370298370000E+00
1540	9.753614920890000E+00
1541	9.723074309476000E+00
1542	9.681542351653000E+00
1543	9.644722490820000E+00
1544	9.611307016962000E+00
1545	9.563437563079000E+00
1546	9.538285259097000E+00
1547	9.523783863916000E+00
1548	9.513070984993000E+00
1549	9.501091876221000E+00
1550	9.493018768148000E+00
1551	9.484045237453000E+00
1552	9.477253928295000E+00
1553	9.463288553803000E+00
1554	9.452912500821000E+00
1555	9.441008354968000E+00
1556	9.429848958774000E+00
1557	9.403004534014000E+00
1558	9.377825527275000E+00
1559	9.349760010476000E+00
1560	9.330513663589000E+00
1561	9.315606234285000E+00
1562	9.304196572825000E+00
1563	9.296019987061000E+00
1564	9.283091119943000E+00
1565	9.262685401658000E+00
1566	9.246000363638000E+00
1567	9.222334557623000E+00
1568	9.192874878092000E+00
1569	9.167887902082000E+00
1570	9.142090725385000E+00
1571	9.118191860733000E+00
1572	9.094252717517000E+00
1573	9.080289408009000E+00
1574	9.057700442097000E+00
1575	9.047047853243000E+00
1576	9.031736832335000E+00
1577	8.998795696434000E+00
1578	8.977003929620000E+00
1579	8.921712163931000E+00
1580	8.866140208845000E+00
1581	8.829395211810000E+00
1582	8.769721376339000E+00
1583	8.715107508122000E+00
1584	8.671278717234000E+00
1585	8.631154109908000E+00
1586	8.613325415773000E+00
1587	8.598711816179000E+00
1588	8.573388627307000E+00
1589	8.543162830042000E+00
1590	8.520759477974000E+00
1591	8.504568112353000E+00
1592	8.492551898766000E+00
1593	8.481402545642000E+00
1594	8.464477352289000E+00
1595	8.435084328354000E+00
1596	8.411176342611000E+00
1597	8.393780006428000E+00
1598	8.380899298489000E+00
1599	8.369685489229000E+00
1600	8.359409590617000E+00
1601	8.350703698371000E+00
1602	8.340568374507000E+00
1603	8.333465687378000E+00
1604	8.326731232126000E+00
1605	8.320991660551000E+00
1606	8.318375400939000E+00
1607	8.315979838491000E+00
1608	8.313699884344000E+00
1609	8.310044969238000E+00
1610	8.306846501478000E+00
1611	8.303230111032000E+00
1612	8.299916674574000E+00
1613	8.296596853391000E+00
1614	8.293083127749000E+00
1615	8.289336041474000E+00
1616	1.000000000000000E+01
1617	9.994594475872000E+00
1618	9.988057542822000E+00
1619	9.981421998057000E+00
1620	9.975666503408000E+00
1621	9.971565664015000E+00
1622	9.967436516642000E+00
1623	9.963499097208000E+00
1624	9.959590464949000E+00
1625	9.953644980362000E+00
1626	9.945811304718000E+00
1627	9.937676925716000E+00
1628	9.931478715534000E+00
1629	9.926078418393000E+00
1630	9.918246733365000E+00
1631	9.907979068592000E+00
1632	9.896961820266000E+00
1633	9.889383283813000E+00
1634	9.879348075088000E+00
1635	9.864936412182000E+00
1636	9.849616913337000E+00
1637	9.827199212833000E+00
1638	9.812041230484000E+00
1639	9.797049752259000E+00
1640	9.777949308160000E+00
1641	9.750484676676000E+00
1642	9.718557698167000E+00
1643	9.682564125542000E+00
1644	9.640550464744000E+00
1645	9.607041135516000E+00
1646	9.558767179208000E+00
1647	9.538812856460000E+00
1648	9.526144027633000E+00
1649	9.512116634291000E+00
1650	9.499695262263000E+00
1651	9.490557986023000E+00
1652	9.481960078063000E+00
1653	9.472325667054000E+00
1654	9.457545217133000E+00
1655	9.446748894848000E+00
1656	9.433253185600000E+00
1657	9.421378283356000E+00
1658	9.396571289702000E+00
1659	9.369451444405000E+00
1660	9.347519541729000E+00
1661	9.323118781381000E+00
1662	9.309897455122000E+00
1663	9.301175420817000E+00
1664	9.290044061461000E+00
1665	9.275453584173000E+00
1666	9.255642787628000E+00
1667	9.242303576065000E+00
1668	9.213456179838000E+00
1669	9.193919048431000E+00
1670	9.168395804910000E+00
1671	9.145734167786000E+00
1672	9.117491530244000E+00
1673	9.093065067136000E+00
1674	9.077423235463000E+00
1675	9.056461805043000E+00
1676	9.047115484603000E+00
1677	9.032828153467000E+00
1678	9.006746675255000E+00
1679	8.988552362166000E+00
1680	8.946051382835000E+00
1681	8.897825957631000E+00
1682	8.848556746768000E+00
1683	8.779932039603000E+00
1684	8.722582962836000E+00
1685	8.679155713408000E+00
1686	8.634629544960000E+00
1687	8.612185685606000E+00
1688	8.597299529239000E+00
1689	8.570445579124000E+00
1690	8.545568534958000E+00
1691	8.523031784364000E+00
1692	8.507739675101000E+00
1693	8.494990006773000E+00
1694	8.485549508084000E+00
1695	8.469528826067000E+00
1696	8.445474302624000E+00
1697	8.415998727859000E+00
1698	8.394069437449000E+00
1699	8.382203379604000E+00
1700	8.373543455582000E+00
1701	8.358980529733000E+00
1702	8.349281164942000E+00
1703	8.340837811154000E+00
1704	8.333751943825000E+00
1705	8.326219958473000E+00
1706	8.321671629485000E+00
1707	8.318382658815000E+00
